participant_id,filename,image_datetime,date,foods_detected,estimated_portions,estimated_protein_g,estimated_carbs_g,estimated_fat_g,estimated_calories_kcal,confidence,uncertainty_notes,provider,model,status,error_message,validation_flags,cache_hit
p03,IMG_2606.jpg,2020-02-04 15:14:51,2020-02-04,"[""Cappuccino""]","[{""name"": ""Cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"estimated based on a standard 8 oz coffee cup size, milk content varies | A top-down view of a cappuccino with thick foam.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2607.jpg,2020-02-04 18:46:07,2020-02-04,"[""Oatmeal with pink yogurt or liquid""]","[{""name"": ""Oatmeal with pink yogurt or liquid"", ""estimated_portion_g"": 350.0}]",12.0,48.0,5.0,285.0,medium,"bowl scale unavailable | A bowl of oats mixed with a pink liquid or yogurt base, possibly containing berries or coloring.",google_gemini,gemini-3.5-flash-lite,success,,,False
p03,IMG_2608.jpg,2020-02-05 07:26:38,2020-02-05,"[""red grapes""]","[{""name"": ""red grapes"", ""estimated_portion_g"": 30.0}]",0.2,5.4,0.1,23.3,high,"estimated 6 individual grapes, approx 5g each | Six red grapes placed on a paper napkin.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2609.jpg,2020-02-05 07:26:38,2020-02-05,"[""Red grapes""]","[{""name"": ""Red grapes"", ""estimated_portion_g"": 35.0}]",0.2,6.3,0.1,26.9,high,"six red grapes on napkin, scale approximated | A small serving of six red grapes on a white napkin.",google_gemini,gemini-3.5-flash-lite,success,,,False
p03,IMG_2610.jpg,2020-02-05 07:55:16,2020-02-05,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"standard 8oz milk-based coffee drink, fat and sugar content depend on milk type | A cup of cappuccino with milk foam.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2611.jpg,2020-02-05 09:52:53,2020-02-05,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",6.0,9.0,5.0,105.0,high,"estimated standard cup volume, milk and espresso content | The image shows a standard coffee drink with milk foam, typical of a cappuccino.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2612.jpg,2020-02-05 14:20:23,2020-02-05,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 200.0}]",3.0,4.0,3.0,55.0,medium,estimated volume based on typical cup size for cappuccino | The image shows a partially consumed cappuccino with foam remaining.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2613.jpg,2020-02-05 18:10:58,2020-02-05,"[""oatmeal with berry yogurt""]","[{""name"": ""oatmeal with berry yogurt"", ""estimated_portion_g"": 350.0}]",12.0,55.0,7.0,331.0,medium,"mixed dish, ingredients like base liquid (yogurt) and oats visible | A bowl of oats combined with a bright pink liquid, likely yogurt mixed with berries or food coloring.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2614.jpg,2020-02-06 07:32:25,2020-02-06,"[""red grapes""]","[{""name"": ""red grapes"", ""estimated_portion_g"": 35.0}]",0.2,9.0,0.1,37.7,high,7 small red grapes estimated at 5g each | A small serving of 7 red grapes on a paper towel.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2615.jpg,2020-02-06 07:32:28,2020-02-06,"[""red grapes""]","[{""name"": ""red grapes"", ""estimated_portion_g"": 35.0}]",0.2,9.1,0.1,38.1,high,estimated based on 6 medium red grapes | A small serving of 6 red grapes on a paper towel.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2617.jpg,2020-02-06 10:29:45,2020-02-06,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",6.0,9.0,5.0,105.0,medium,"estimated standard cup size, milk content varies | A cup of coffee with a frothy layer of milk, likely a cappuccino.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2618.jpg,2020-02-06 11:35:00,2020-02-06,"[""roasted chicken leg"", ""roasted potatoes"", ""corn, cucumber and lettuce salad""]","[{""name"": ""roasted chicken leg"", ""estimated_portion_g"": 120.0}, {""name"": ""roasted potatoes"", ""estimated_portion_g"": 100.0}, {""name"": ""corn, cucumber and lettuce salad"", ""estimated_portion_g"": 80.0}]",32.0,32.0,15.5,395.5,medium,"visible roasted chicken leg quarter | three visible small roasted potatoes | mix of corn kernels, diced cucumber, and lettuce | A bowl containing a roasted chicken leg, small roasted potatoes, and a fresh salad of corn, cucumber, and lettuce. Portions estimated based on standard bowl size.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2619.jpg,2020-02-07 06:38:25,2020-02-07,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"standard 8oz milk-based beverage serving, milk fat content unknown | The image shows a cup of coffee with a significant layer of milk foam on top, likely a cappuccino or similar milk-based coffee drink.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2620.jpg,2020-02-07 07:38:34,2020-02-07,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",6.0,9.0,5.0,105.0,high,"standard coffee with milk foam, typical 8oz serving | A cup of coffee with a significant layer of milk foam on top, likely a cappuccino.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2621.jpg,2020-02-07 13:25:57,2020-02-07,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"standard coffee cup volume, milk composition estimated | a standard cup of cappuccino with foam, likely made with whole milk.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2622.jpg,2020-02-07 15:31:38,2020-02-07,"[""Pad Thai with shrimp"", ""Crushed peanuts""]","[{""name"": ""Pad Thai with shrimp"", ""estimated_portion_g"": 250.0}, {""name"": ""Crushed peanuts"", ""estimated_portion_g"": 15.0}]",22.0,68.0,19.0,531.0,medium,"mixed dish, partial portion | side dish, estimation based on small container size | A plate of Pad Thai with what appears to be a single shrimp remaining, alongside a small side of crushed peanuts.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2623.jpg,2020-02-08 18:50:44,2020-02-08,"[""Pepperoni and bell pepper pizza""]","[{""name"": ""Pepperoni and bell pepper pizza"", ""estimated_portion_g"": 350.0}]",35.0,85.0,40.0,840.0,medium,"Mixed dish, estimates based on standard medium-thin crust pizza, plate scale unavailable | The image shows a single pizza topped with pepperoni and what appears to be green and red bell peppers. One slice is slightly separated from the rest.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2624.jpg,2020-02-08 18:50:50,2020-02-08,"[""Pepperoni and bell pepper pizza""]","[{""name"": ""Pepperoni and bell pepper pizza"", ""estimated_portion_g"": 350.0}]",35.0,90.0,45.0,905.0,high,"Includes crust, tomato sauce, mozzarella cheese, pepperoni slices, and various bell peppers. Scale estimate based on typical personal-sized pizza portion. | A partially consumed pepperoni pizza with bell peppers on a white plate.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2625.jpg,2020-02-09 09:08:46,2020-02-09,"[""muesli with raisins and milk""]","[{""name"": ""muesli with raisins and milk"", ""estimated_portion_g"": 300.0}]",10.0,55.0,6.0,314.0,high,"standard bowl size, mixed dish, fat content in milk estimated | A bowl of muesli containing oats, raisins, and milk.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2627.jpg,2020-02-09 17:32:14,2020-02-09,"[""Pepperoni and bell pepper pizza""]","[{""name"": ""Pepperoni and bell pepper pizza"", ""estimated_portion_g"": 350.0}]",35.0,90.0,40.0,860.0,high,"A small to medium personal pizza with toppings, estimated based on typical crust and ingredient density. | The image shows a single personal-sized pizza cut into slices on a white plate.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2628.jpg,2020-02-10 07:17:03,2020-02-10,"[""red grapes""]","[{""name"": ""red grapes"", ""estimated_portion_g"": 40.0}]",0.3,7.2,0.1,30.9,high,estimated based on 8 individual medium grapes | A small serving of 8 dark red grapes.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2629.jpg,2020-02-10 07:17:49,2020-02-10,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,standard coffee cup size with foam; assumes dairy milk | A top-down view of a cappuccino or similar milk-based coffee drink in a mug.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2630.jpg,2020-02-10 08:26:58,2020-02-10,"[""banana""]","[{""name"": ""banana"", ""estimated_portion_g"": 120.0}]",1.3,27.0,0.4,116.8,high,"standard medium banana, scale inferred | A single raw banana on a wooden table.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2631.jpg,2020-02-10 17:53:58,2020-02-10,"[""Muesli with milk""]","[{""name"": ""Muesli with milk"", ""estimated_portion_g"": 300.0}]",12.0,45.0,8.0,300.0,medium,"mixed dish, bowl scale unknown | A bowl of muesli soaked in milk. The exact ratios of grain to milk and fat content of the milk are estimates.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2632.jpg,2020-02-11 07:17:34,2020-02-11,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",6.0,9.0,5.0,105.0,medium,"estimated standard serving size, milk content unknown | a cup of cappuccino with foam top",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2633.jpg,2020-02-11 09:01:46,2020-02-11,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"standard cup size assumed, milk fat content is an estimate | A cup of cappuccino with frothy milk.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2634.jpg,2020-02-11 10:09:03,2020-02-11,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",8.0,10.0,7.0,135.0,high,"standard coffee cup volume, milk fat content estimated as whole milk | A single cup of cappuccino with visible foam.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2635.jpg,2020-02-12 12:21:10,2020-02-12,"[""Focaccia bread"", ""Shrimp"", ""Chicken wings"", ""Spring rolls"", ""Salmon wrap"", ""Prosciutto"", ""Salad greens and fruit""]","[{""name"": ""Focaccia bread"", ""estimated_portion_g"": 60.0}, {""name"": ""Shrimp"", ""estimated_portion_g"": 40.0}, {""name"": ""Chicken wings"", ""estimated_portion_g"": 70.0}, {""name"": ""Spring rolls"", ""estimated_portion_g"": 50.0}, {""name"": ""Salmon wrap"", ""estimated_portion_g"": 80.0}, {""name"": ""Prosciutto"", ""estimated_portion_g"": 20.0}, {""name"": ""Salad greens and fruit"", ""estimated_portion_g"": 30.0}]",49.5,67.0,29.5,731.5,medium,"two slices, estimated size | three medium shrimp | two wings with glaze | two small fried rolls | half a small wrap | two thin slices | garnish amount | A sampler plate containing a mix of appetisers including bread, shrimp, chicken wings, fried rolls, a salmon wrap, cured meat, and minor garnish.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2636.jpg,2020-02-12 12:21:13,2020-02-12,"[""Chicken wings"", ""Tortilla wrap with salmon"", ""Cured meat slice"", ""Water""]","[{""name"": ""Chicken wings"", ""estimated_portion_g"": 60.0}, {""name"": ""Tortilla wrap with salmon"", ""estimated_portion_g"": 80.0}, {""name"": ""Cured meat slice"", ""estimated_portion_g"": 15.0}, {""name"": ""Water"", ""estimated_portion_g"": 330.0}]",31.0,22.0,16.0,356.0,medium,"partly hidden | mixed dish, partial view | partly hidden | standard bottle size assumed | The image shows a plate with a mix of finger foods (chicken wings, a salmon wrap, cured meat) and a bottle of Bonaqua water. Plate contents are partially obstructed.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2637.jpg,2020-02-12 12:33:12,2020-02-12,"[""spring rolls"", ""deli ham slice"", ""honeydew melon"", ""mixed greens""]","[{""name"": ""spring rolls"", ""estimated_portion_g"": 60.0}, {""name"": ""deli ham slice"", ""estimated_portion_g"": 15.0}, {""name"": ""honeydew melon"", ""estimated_portion_g"": 50.0}, {""name"": ""mixed greens"", ""estimated_portion_g"": 10.0}]",6.5,22.0,9.0,195.0,medium,"two small fried spring rolls, estimate based on size | single thin slice of cured meat | two wedges of fresh melon | small amount of salad garnish visible | A partial plate containing a mix of savory appetizers, melon, and greens.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2638.jpg,2020-02-12 12:39:27,2020-02-12,"[""Frosted brownie with cookie crumbles""]","[{""name"": ""Frosted brownie with cookie crumbles"", ""estimated_portion_g"": 60.0}]",2.5,38.0,12.0,270.0,medium,Single square portion estimate based on typical commercial brownie size and toppings. | A single square brownie topped with white icing and dark cookie crumbles served on a small plate.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2639.jpg,2020-02-12 17:25:15,2020-02-12,"[""Solo orange soda""]","[{""name"": ""Solo orange soda"", ""estimated_portion_g"": 330.0}]",0.0,30.0,0.0,120.0,high,"Based on standard 330ml bottle size | Two bottles of Solo orange soda are visible on the table. One is empty/nearly empty, and one is nearly full. Nutritional information estimated for one full 330ml bottle.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2640.jpg,2020-02-12 17:47:41,2020-02-12,"[""beef fillet"", ""asparagus"", ""creamy puree or sauce"", ""cherry tomatoes"", ""red cabbage garnish""]","[{""name"": ""beef fillet"", ""estimated_portion_g"": 120.0}, {""name"": ""asparagus"", ""estimated_portion_g"": 40.0}, {""name"": ""creamy puree or sauce"", ""estimated_portion_g"": 60.0}, {""name"": ""cherry tomatoes"", ""estimated_portion_g"": 30.0}, {""name"": ""red cabbage garnish"", ""estimated_portion_g"": 10.0}]",33.4,10.0,20.2,355.4,medium,"estimated size based on standard steak plating | visual estimate of 3-4 asparagus spears | base sauce likely contains dairy or vegetable puree, fat content estimated | estimated 2 cherry tomatoes | small amount of thinly sliced red vegetable garnish | The dish consists of a beef fillet steak served over a creamy sauce, accompanied by asparagus, cherry tomatoes, and a small garnish of red cabbage. Plate scale is unavailable.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2643.jpg,2020-02-12 18:58:16,2020-02-12,"[""Crème brûlée"", ""Mixed berries (red currants and raspberry)""]","[{""name"": ""Crème brûlée"", ""estimated_portion_g"": 150.0}, {""name"": ""Mixed berries (red currants and raspberry)"", ""estimated_portion_g"": 15.0}]",5.2,27.0,22.1,327.7,medium,"standard ramekin portion, high sugar/cream content | small garnish of berries on top | A classic dessert ramekin, likely Crème brûlée, garnished with a few red currants and a raspberry.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2644.jpg,2020-02-12 19:00:44,2020-02-12,"[""cappuccino""]","[{""name"": ""cappuccino"", ""estimated_portion_g"": 240.0}]",6.0,9.0,5.0,105.0,high,standard serving size estimate for a milk-based coffee beverage | A cup of cappuccino with foam visible.,google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2645.jpg,2020-02-12 22:27:48,2020-02-12,"[""red wine""]","[{""name"": ""red wine"", ""estimated_portion_g"": 150.0}]",0.1,3.8,0.0,119.15625,high,"standard pour size estimated; scale unavailable | A glass of red wine is visible next to a lit candle. | [alcohol-energy] red wine: 150 mL, 12.5% ABV assumed, +103.6 kcal",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2646.jpg,2020-02-13 09:09:05,2020-02-13,"[""croissant"", ""yogurt or cream""]","[{""name"": ""croissant"", ""estimated_portion_g"": 40.0}, {""name"": ""yogurt or cream"", ""estimated_portion_g"": 20.0}]",4.7,19.0,10.4,188.4,medium,"estimated size based on standard small croissant on plate | partially visible in glass, portion hard to determine | A small croissant and a small amount of an unidentified creamy dairy product or yogurt in a glass.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2647.jpg,2020-02-14 19:47:37,2020-02-14,"[""Pepperoni pizza slices""]","[{""name"": ""Pepperoni pizza slices"", ""estimated_portion_g"": 180.0}]",18.0,45.0,22.0,450.0,medium,"Three slices of rectangular pizza, estimated from visual size, portioning based on typical frozen pizza nutrition. | Three slices of rectangular pepperoni pizza on a white plate. Package in the background confirms it is a frozen style pizza.",google_gemini,gemini-3.1-flash-lite,success,,,True
p03,IMG_2648.jpg,2020-02-14 19:47:41,2020-02-14,"[""pepperoni pizza""]","[{""name"": ""pepperoni pizza"", ""estimated_portion_g"": 180.0}]",20.0,45.0,25.0,485.0,high,"three rectangular slices of pizza, weight estimated based on size and typical composition | Three square-cut slices of pepperoni pizza on a white plate.",google_gemini,gemini-3.1-flash-lite,success,,,True
